id,name,host_id,neighbourhood,latitude,longitude,room_type,price
20966422,Small design apartment close to Oktoberfest,31007915,Ludwigsvorstadt-Isarvorstadt,48.12464,11.55557,Entire home/apt,200
20968389,3 rooms Munich - 10 min to Oktoberfest,150466937,Sendling-Westpark,48.11261,11.51816,Entire home/apt,72
20970027,⚜️Amazing stay at exquisite 2BR apartment,35002519,Obergiesing,48.11092,11.57933,Entire home/apt,110
20970178,Zentrales Zimmer in der Nähe vom Oktoberfest,150870501,Sendling-Westpark,48.12057,11.51409,Private room,45
20973217,Modernes Isar-Apartment,37691329,Au-Haidhausen,48.12409,11.57821,Entire home/apt,180
20973815,schönes Zimmer Nähe Oktoberfest Wiese,150911175,Sendling,48.12527,11.54067,Private room,150
20974205,Oktoberfest - nice room for 1 - 2,91716675,Tudering-Riem,48.10453,11.67088,Private room,110
20974237,2-Zimmer Wohnung in Neuhausen,147930068,Neuhausen-Nymphenburg,48.14766,11.53551,Entire home/apt,120
20974688,Wohnung in Bestlage München,150918552,Untergiesing-Harlaching,48.08816,11.55317,Entire home/apt,120
20974695,"Cosy room, 10 min walk from Munich central station",150915073,Ludwigsvorstadt-Isarvorstadt,48.13593,11.55289,Private room,80
20974818,schönes helles Zimmer Nähe Oktoberfest 5,150920290,Sendling,48.12376,11.53937,Private room,75
20975133,Sigle bedroom 2 Minute walk to englisch garden,133232196,Schwabing-Freimann,48.16069,11.59174,Private room,45
20975345,Belgravia Townhouse Totally Unique,7325627,Ludwigsvorstadt-Isarvorstadt,48.13588,11.56039,Entire home/apt,447
20975797,"Quiet and cosy apartment, well connected",90417505,Sendling,48.10475,11.54122,Entire home/apt,110
20977729,Bright 40sqm appartment close to city center,19778880,Schwabing-Freimann,48.16257,11.58414,Entire home/apt,75
20979199,Liebenswert und mitten drin im Leben,1784149,Maxvorstadt,48.14828,11.576,Private room,50
20980067,Cozy apartment in Munich City (near Oktoberfest),140288260,Maxvorstadt,48.15411,11.56631,Entire home/apt,150
20980271,Perfect place for a short stay,150981783,Ramersdorf-Perlach,48.11783,11.61515,Private room,65
20985427,Private Room at Rotkreuzplatz (10 min to Wiesn),107095667,Neuhausen-Nymphenburg,48.154,11.53101,Private room,100
20987050,Hotelzimmer für eine Nacht,149551257,Moosach,48.18164,11.50337,Private room,50
20987256,"Schöne, ruhige Wohnung nähe U-Bahn, S-Bahn, Tram",7912073,Berg am Laim,48.12873,11.63141,Entire home/apt,98
20987550,Cosy appartment in The Olympic Park,151061016,Milbertshofen-Am Hart,48.18011,11.55147,Private room,49
20989915,Nicht-Oktoberfestbesucherunterkunft,60609680,Schwabing-Freimann,48.17532,11.58311,Shared room,65
20990904,Beautiful bright room in munich,49651997,Neuhausen-Nymphenburg,48.14559,11.53818,Private room,32
20990998,Schönes Schlafzimmer gleich am Oktoberfest,38544605,Sendling,48.12402,11.54161,Private room,75
20991709,Family apartment with shared garden,21121426,Pasing-Obermenzing,48.14211,11.46173,Entire home/apt,99
20993049,Unterkunft mit super Anbindung,74577919,Bogenhausen,48.15084,11.60909,Entire home/apt,85
20993800,Room with balcony&breakfast near the octoberfest,41293102,Neuhausen-Nymphenburg,48.14931,11.52994,Private room,135
20993916,The Common Wealth - happy place to share :) room#2,112113151,Berg am Laim,48.12993,11.61888,Private room,120
20994834,WG-ZIMMER IN MÜNCHEN / MOOSACH,151131047,Moosach,48.18062,11.50839,Private room,30
20995278,Schönes Zimmer in 4-er WG,115815167,Schwabing-West,48.16277,11.57711,Private room,90
20996237,Modern apartment near Oktoberfest,151071557,Obergiesing,48.11502,11.58257,Private room,200
20996444,helle ruhige Wohnung / bright quiet apartment,9378420,Untergiesing-Harlaching,48.10521,11.57519,Entire home/apt,115
20996649,Cozy little apartment downtown,54885810,Maxvorstadt,48.14939,11.57292,Entire home/apt,85
21002436,"Olympiadorf  WG Zimmer, Oktoberfest gut erreichbar",151206210,Milbertshofen-Am Hart,48.17862,11.55059,Private room,100
21003741,Clean Central and Elegant City Apartment (60 m2),143313067,Neuhausen-Nymphenburg,48.15182,11.53455,Entire home/apt,53
21004048,Helles ruhiges Zimmer Oktoberfest,863979,Untergiesing-Harlaching,48.11561,11.57123,Private room,88
21006966,*Cosy Apartment in the heart of Munich*,9754245,Untergiesing-Harlaching,48.11499,11.57381,Entire home/apt,79
21007007,Centrally Located! Charming Flat,82266307,Sendling-Westpark,48.12148,11.52462,Entire home/apt,150
21007474,Apartment at Olympiapark ++view++,80014805,Schwabing-West,48.17119,11.56278,Entire home/apt,300
21009845,Nice cozy flat in Ramersdorf,848219,Ramersdorf-Perlach,48.11315,11.61539,Private room,100
21009928,Private room near center from Munich,82661578,Laim,48.14039,11.51664,Private room,40
21010129,"Room in Wonderful House, close to the Oktoberfest",147865964,Pasing-Obermenzing,48.14223,11.48032,Private room,120
21010874,"Appartment, very central",151287475,Maxvorstadt,48.14931,11.57224,Entire home/apt,84
21011987,cosy&bright room close to oktoberfest. 10 min away,116391704,Laim,48.13818,11.51639,Private room,95
21012117,20qm Freiraum fußläufig zu den Oktoberfest Wiesen,8057372,Schwanthalerhöhe,48.13905,11.53244,Private room,90
21013711,PRIVATE ROOM 10 MIN TO OKTOBERFEST IN NEW BUIDLING,151314509,Sendling-Westpark,48.12376,11.53581,Private room,150
21015803,Eine modere Wohnung in der Weltstadt mit Herz,151336151,Pasing-Obermenzing,48.13519,11.45647,Entire home/apt,50
